Year HCFC141B.box.1 HCFC141B.box.2 HCFC141B.box.3 HCFC141B.box.4 HCFC141B.sd.1 HCFC141B.sd.2 HCFC141B.sd.3 HCFC141B.sd.4 HFC134A.box.1 HFC134A.box.2 HFC134A.box.3 HFC134A.box.4 HFC134A.sd.1 HFC134A.sd.2 HFC134A.sd.3 HFC134A.sd.4 N2O.box.1 N2O.box.2 N2O.box.3 N2O.box.4 N2O.sd.1 N2O.sd.2 N2O.sd.3 N2O.sd.4 SF6.box.1 SF6.box.2 SF6.box.3 SF6.box.4 SF6.sd.1 SF6.sd.2 SF6.sd.3 SF6.sd.4 CFC11.box.1 CFC11.box.2 CFC11.box.3 CFC11.box.4 CFC11.sd.1 CFC11.sd.2 CFC11.sd.3 CFC11.sd.4 CFC12.box.1 CFC12.box.2 CFC12.box.3 CFC12.box.4 CFC12.sd.1 CFC12.sd.2 CFC12.sd.3 CFC12.sd.4 HCFC22.box.1 HCFC22.box.2 HCFC22.box.3 HCFC22.box.4 HCFC22.sd.1 HCFC22.sd.2 HCFC22.sd.3 HCFC22.sd.4
2002.542 17.551 16.119 14.2221 13.9545 0.073851 0.127336 0.0717072 0.0251406 25.3695 22.9206 19.3108 18.6379 0.0982895 0.191588 0.176038 0.0975264 317.603 317.482 316.522 315.906 0.179921 0.137593 0.167479 0.114478 5.17 5.109 4.906 4.879 0.01693 0.04009 0.008619 0.02012 260.085 259.104 257.703 257.344 0.191796 0.130025 0.0828668 0.252214 545.338 544.695 541.359 540.805 0.268728 0.340968 0.269251 0.0877154 162.354 156.579 146.63 144.998 0.212565 0.537476 0.369245 0.15058
2002.625 17.7275 16.3407 14.3987 14.15 0.0742243 0.0693205 0.159888 0.0424401 26.147 23.6046 19.7091 18.9898 0.171019 0.124392 0.277784 0.0658348 317.6 317.41 316.662 316.085 0.151393 0.136843 0.182359 0.159257 5.163 5.122 4.922 4.899 0.0218 0.03987 0.008133 0.02024 259.91 258.954 257.343 257.313 0.0814836 0.144357 0.297036 0.123965 545.202 544.487 540.878 540.525 0.177955 0.233668 0.120462 0.142286 162.745 157.563 146.538 145.404 0.252152 0.347663 0.485613 0.187102
2002.708 18.0267 16.841 14.4866 14.2124 0.087711 0.0814711 0.0775213 0.026525 26.9647 24.6403 20.0566 19.344 0.214478 0.151285 0.122742 0.0895007 317.64 317.482 316.714 316.307 0.207877 0.159108 0.168144 0.120983 5.192 5.15 4.936 4.926 0.02064 0.04128 0.008573 0.02014 259.737 259.081 257.212 257.021 0.117621 0.210339 0.150629 0.108279 545.503 544.968 541.054 540.574 0.192558 0.262447 0.30302 0.107741 164.934 160.15 146.784 146.194 0.519653 0.62548 0.357123 0.166078
2002.792 18.1681 16.9027 14.6368 14.3304 0.112302 0.0961413 0.0872114 0.0300074 27.4044 25.0784 20.5926 19.724 0.260773 0.116651 0.151812 0.0862289 317.708 317.665 316.787 316.304 0.147039 0.166757 0.202465 0.108726 5.224 5.163 4.955 4.951 0.02246 0.05047 0.009584 0.02009 259.653 259.2 257.461 256.784 0.291865 0.253187 0.080127 0.0638626 545.974 545.281 541.555 540.779 0.209116 0.26995 0.558348 0.145647 166.368 160.456 147.278 146.98 0.58369 0.480295 0.378569 0.163483
2002.875 18.4704 16.9926 14.7393 14.4049 0.0909002 0.0934443 0.0587988 0.0348349 27.9057 25.1589 20.963 19.944 0.184884 0.232944 0.0697691 0.0705964 317.805 317.797 316.769 316.258 0.136663 0.19758 0.250888 0.172664 5.257 5.178 4.973 4.941 0.02246 0.04031 0.0137 0.02013 259.794 259.376 257.216 256.658 0.0581128 0.358294 0.282126 0.0815921 546.232 545.519 541.725 540.807 0.188216 0.20155 0.481311 0.121101 167.07 160.097 147.755 147.32 0.422829 0.667044 0.276374 0.214493
2002.958 18.3957 17.2978 14.9156 14.4065 0.0886896 0.112952 0.116282 0.0268459 27.5936 25.4249 21.3909 20.1025 0.114973 0.169556 0.208338 0.0742784 317.862 317.794 316.951 316.209 0.159482 0.186654 0.241862 0.131379 5.269 5.209 5.001 4.948 0.01978 0.03992 0.01191 0.01983 259.683 259.178 256.659 256.191 0.0722832 0.398509 0.469253 0.0661223 546.032 545.571 541.574 540.231 0.230628 0.331078 0.360288 0.0855661 166.649 161.349 148.175 146.844 0.33018 0.679621 0.314697 0.259051
2003.042 18.3269 17.4313 14.9541 14.3841 0.0811562 0.121785 0.0930255 0.0178703 27.5634 25.7461 21.5659 20.2632 0.119965 0.193637 0.193803 0.128061 317.949 317.86 317.062 316.198 0.119295 0.157137 0.319095 0.126367 5.297 5.219 5.014 4.967 0.01911 0.03997 0.009419 0.01989 259.25 258.65 256.254 255.588 0.0918658 0.187232 0.139599 0.10871 545.835 545.238 541.659 539.763 0.200129 0.270239 0.200539 0.188668 166.685 161.938 148.561 146.51 0.278068 0.797641 0.432883 0.140598
2003.125 18.1791 17.3481 15.1819 14.4557 0.0683252 0.100769 0.089051 0.0501642 27.2849 25.7871 22.0291 20.5128 0.104938 0.168398 0.360124 0.0679619 318.068 317.956 317.008 316.106 0.15503 0.185317 0.303884 0.117411 5.313 5.222 5.035 4.986 0.01897 0.04059 0.01619 0.03871 259.014 258.244 256.176 255.073 0.0627404 0.152605 0.0871858 0.130165 545.681 544.894 541.977 539.373 0.133004 0.430161 0.805393 0.200995 166.022 161.631 150.129 146.654 0.195298 0.500623 0.497363 0.101841
2003.208 18.3807 17.3993 15.3274 14.5424 0.0389719 0.093844 0.0626098 0.0443274 27.7995 25.9738 22.4321 20.7745 0.107956 0.192435 0.195418 0.0502031 318.233 318.028 316.973 316.087 0.16082 0.171412 0.211897 0.1404 5.328 5.255 5.06 4.996 0.0192 0.04166 0.01066 0.01982 258.94 258.017 256.133 254.853 0.086103 0.151482 0.226911 0.168005 545.39 544.822 542.56 539.388 0.137905 0.415895 0.226808 0.127333 166.686 162.007 150.653 146.91 0.208875 0.49663 0.482069 0.223283
2003.292 18.504 17.4599 15.3535 14.7128 0.0344403 0.0709085 0.0775213 0.0285231 28.3105 26.2888 22.7934 21.1655 0.139275 0.222241 0.0985166 0.0816682 318.339 318.094 317.205 316.195 0.144121 0.165942 0.235463 0.11228 5.347 5.285 5.072 5.024 0.01881 0.04231 0.01082 0.01979 258.543 257.558 256.05 254.685 0.123381 0.0726539 0.0709789 0.177633 545.244 544.871 542.246 539.258 0.221076 0.568281 0.898243 0.140609 167.347 162.42 150.47 147.381 0.138146 0.446875 0.444772 0.192052
2003.375 18.624 17.5607 15.1815 14.895 0.031933 0.0537384 0.0702536 0.0282631 29.0102 26.6575 22.4062 21.6508 0.0972653 0.119318 0.0996702 0.059886 318.34 318.136 317.184 316.285 0.134458 0.150835 0.221329 0.123578 5.383 5.321 5.046 5.048 0.01924 0.04152 0.009542 0.02011 258.114 257.301 255.515 254.687 0.0693578 0.0587019 0.0855632 0.107674 544.948 544.31 541.169 539.216 0.422569 0.28529 0.260365 0.130689 168.461 162.672 149.494 148.551 0.192596 0.414496 0.189284 0.187894
2003.458 18.5964 17.5389 15.187 14.9589 0.0395175 0.0791929 0.0508733 0.0160777 29.6888 26.8966 22.3868 22.052 0.16498 0.165801 0.060079 0.0382736 318.311 318.1 317.126 316.37 0.115064 0.184025 0.168917 0.141894 5.397 5.329 5.057 5.075 0.02112 0.04152 0.01023 0.01991 257.941 257.163 254.955 254.787 0.118939 0.154721 0.0972912 0.18034 544.559 543.884 540.303 539.699 0.217421 0.322308 0.250957 0.10721 169.033 162.88 149.923 149.535 0.289049 0.566991 0.131473 0.189491
2003.542 18.6145 17.5188 15.3798 15.0274 0.0659268 0.086181 0.062017 0.0281507 30.3986 27.4092 22.954 22.3296 0.286248 0.20041 0.106592 0.0539341 318.226 318.101 317.267 316.525 0.128871 0.189493 0.292842 0.141674 5.406 5.318 5.1 5.096 0.01941 0.04181 0.009272 0.0203 257.55 256.883 254.985 254.974 0.102909 0.108115 0.0625847 0.187265 544.099 543.625 540.762 540.236 0.185612 0.485411 0.310469 0.125314 169.398 163.342 151.19 150.46 0.443498 0.646804 0.287723 0.357913
2003.625 18.6381 17.6152 15.5583 15.2163 0.070632 0.117863 0.0363381 0.0404178 30.7958 27.9379 23.6699 22.7185 0.245235 0.270468 0.184113 0.0935662 318.151 318.139 317.416 316.831 0.123468 0.191759 0.186309 0.117367 5.419 5.321 5.134 5.108 0.01965 0.04187 0.009835 0.02137 256.977 256.632 254.995 254.992 0.0680187 0.0873908 0.136209 0.182697 544.128 543.836 541.369 540.486 0.239622 0.435618 0.21844 0.164462 169.846 163.848 152.031 150.99 0.361595 0.626352 0.226022 0.330597
2003.708 18.7493 17.763 15.6783 15.3808 0.0495816 0.129495 0.0411832 0.0311155 31.2646 28.5381 24.1081 23.0727 0.103253 0.214248 0.104654 0.05375 318.165 318.266 317.439 316.968 0.148887 0.196306 0.206388 0.152774 5.445 5.352 5.147 5.128 0.02083 0.04169 0.009237 0.02028 256.642 256.609 254.647 254.876 0.0931433 0.0900533 0.0704195 0.16637 544.54 544.086 541.445 540.37 0.15785 0.257346 0.247577 0.124306 170.413 164.649 152.005 151.293 0.258326 0.614325 0.24952 0.261516
2003.792 18.8621 18.1071 15.7517 15.3707 0.0454632 0.129376 0.118704 0.0187625 31.8124 29.5607 24.3352 23.3405 0.112475 0.238087 0.176038 0.0855631 318.333 318.435 317.531 317.09 0.141537 0.248314 0.209949 0.141458 5.46 5.375 5.158 5.16 0.02014 0.04162 0.008809 0.02307 256.793 256.557 254.297 254.707 0.104783 0.0617062 0.0707405 0.132629 544.79 544.807 541.318 540.591 0.306661 0.307879 0.189237 0.185922 171.436 167.258 152.304 151.225 0.333697 0.97331 0.627529 0.151959
2003.875 19.0828 18.1575 15.7525 15.3673 0.0882857 0.173228 0.100132 0.0236927 32.3215 30.1512 24.7742 23.617 0.165207 0.230912 0.166671 0.10153 318.486 318.553 317.649 317.206 0.116355 0.196295 0.199591 0.150326 5.487 5.399 5.192 5.168 0.02176 0.04137 0.009024 0.02002 256.972 256.489 254.589 254.54 0.0406408 0.0906799 0.0830377 0.105687 544.715 544.922 541.879 540.785 0.206569 0.413052 0.202588 0.103582 172.535 167.723 153.036 151.212 0.475966 1.18945 0.333439 0.163357
2003.958 18.9657 18.0219 15.8217 15.2909 0.11735 0.145586 0.0678311 0.030005 32.3235 30.0247 25.086 23.9025 0.230051 0.185319 0.115354 0.104843 318.573 318.561 317.759 317.349 0.12825 0.1846 0.1737 0.1299 5.517 5.426 5.236 5.173 0.0197 0.04412 0.007949 0.01951 256.96 256.464 254.325 254.247 0.0484568 0.126658 0.2902 0.086916 544.821 544.425 542.344 540.74 0.249832 0.203913 0.193778 0.104516 172.561 166.6 152.997 150.939 0.439496 0.965341 0.205602 0.144857
2004.042 18.883 17.7562 16.0165 15.2567 0.12909 0.0600204 0.122742 0.031534 32.237 29.37 25.5646 24.0571 0.256177 0.113077 0.248714 0.0916112 318.595 318.623 317.911 317.348 0.122101 0.149905 0.209798 0.146343 5.546 5.43 5.269 5.188 0.02067 0.04085 0.01041 0.01945 256.777 256.225 254.181 253.92 0.0686656 0.132653 0.535661 0.0494516 545.099 544.335 542.373 540.308 0.321985 0.332696 0.182589 0.121994 171.827 164.64 153.29 150.735 0.554865 0.72055 0.14919 0.158778
2004.125 18.7938 17.7263 16.1876 15.3071 0.110333 0.0589587 0.0339876 0.0204356 32.0628 29.2602 26.1508 24.3508 0.257018 0.103924 0.145352 0.0673321 318.676 318.644 317.84 317.343 0.125129 0.1635 0.217923 0.100607 5.559 5.437 5.288 5.2 0.01983 0.04316 0.009326 0.01965 256.466 255.725 254.396 253.475 0.0560554 0.0657261 0.260943 0.0652492 545.026 544.338 542.458 540.013 0.310693 0.786415 0.179289 0.0923423 170.878 164.262 154.352 150.702 0.446302 0.300897 0.369245 0.220623
2004.208 18.863 18.0277 16.1284 15.4463 0.0646667 0.0942505 0.0387606 0.0370227 32.1858 30.0903 26.5103 24.7146 0.154518 0.166192 0.135662 0.075409 318.821 318.652 317.753 317.275 0.153621 0.178646 0.231176 0.104683 5.573 5.471 5.31 5.207 0.02042 0.04055 0.00976 0.01938 256.062 255.48 254.407 252.888 0.0464688 0.0880439 0.153934 0.0931993 544.912 544.363 542.446 539.886 0.181409 0.653787 0.257846 0.124244 170.672 165.986 155.187 150.936 0.312725 0.626088 0.236372 0.200506
2004.292 18.7542 18.351 16.0372 15.5186 0.0386274 0.161855 0.0465127 0.0430085 32.0899 31.0939 26.372 25.141 0.129288 0.338071 0.200263 0.110013 318.772 318.646 317.846 317.136 0.12404 0.152638 0.224484 0.136555 5.593 5.514 5.317 5.224 0.02416 0.04151 0.009641 0.01933 255.731 255.438 253.914 252.513 0.0362898 0.0930612 0.313515 0.099741 544.774 544.072 542.096 539.603 0.114478 0.573923 0.352535 0.111449 170.722 168.204 154.494 151.674 0.179596 1.1476 0.358988 0.21686
2004.375 18.8951 18.3295 15.988 15.6754 0.0498744 0.105663 0.0339155 0.0228179 32.7117 31.2361 26.3307 25.5328 0.142246 0.215235 0.263572 0.0654757 318.704 318.658 317.888 317.022 0.129437 0.182255 0.165242 0.139923 5.622 5.526 5.317 5.261 0.01912 0.04195 0.009257 0.02832 255.609 255.195 253.691 252.293 0.047383 0.097739 1.4725 0.1727 544.541 544.153 541.327 539.55 0.170316 0.44244 0.157934 0.161656 171.596 167.862 153.776 152.357 0.348681 0.907206 0.473304 0.150161
2004.458 18.9594 18.1215 16.0889 15.8299 0.0559324 0.100156 0.0426367 0.0352949 33.8077 31.095 26.5871 25.9849 0.206447 0.260205 0.171193 0.111959 318.655 318.637 317.753 317.076 0.14745 0.181047 0.177951 0.130966 5.619 5.539 5.324 5.299 0.02145 0.0414 0.00928 0.02939 255.231 254.733 253.256 252.155 0.0479834 0.0597834 0.657743 0.135066 544.013 543.913 540.888 539.53 0.143245 0.164023 0.14097 0.223498 172.318 166.437 153.961 153.172 0.413557 0.778654 0.225857 0.225749
2004.542 18.9216 18.1911 16.2013 15.937 0.0356187 0.051819 0.0654086 0.0249617 34.4912 31.7829 27.2263 26.3962 0.148169 0.228123 0.0872114 0.0660921 318.613 318.723 317.819 317.182 0.183309 0.229594 0.234018 0.133356 5.622 5.55 5.353 5.296 0.02218 0.04185 0.0094 0.03322 254.728 254.433 252.992 252.079 0.0649524 0.0639786 0.424829 0.18866 543.566 543.677 541.051 539.489 0.141122 0.172764 0.157965 0.137214 172.883 167.655 155.309 154.185 0.339929 0.526653 0.136509 0.196606
2004.625 18.7936 18.1026 16.3769 16.1045 0.030952 0.0649972 0.0847889 0.0305747 34.6667 32.4091 28.0013 26.8632 0.089853 0.241438 0.184113 0.0791009 318.484 318.826 317.879 317.42 0.174428 0.189756 0.220722 0.157471 5.628 5.558 5.38 5.325 0.02288 0.04207 0.01025 0.03109 254.367 254.169 252.922 252.317 0.0751255 0.0572769 0.406444 0.169794 543.325 543.477 541.162 539.474 0.13785 0.160057 0.211821 0.264551 173.379 168.233 156.971 155.072 0.297495 0.323593 0.201406 0.183008
2004.708 18.8666 18.0817 16.4396 16.2345 0.0427284 0.0520556 0.0581409 0.0286182 35.476 33.1035 28.3521 27.2191 0.0970077 0.0924598 0.179268 0.127595 318.463 318.861 317.922 317.61 0.198376 0.192874 0.203749 0.143002 5.632 5.553 5.394 5.349 0.02242 0.04153 0.0104 0.02459 254.261 254.07 252.58 252.097 0.0776778 0.195355 0.32734 0.343794 543.15 543.29 540.946 539.501 0.208715 0.20233 0.198816 0.413708 174.344 168.759 157.396 155.465 0.280413 0.319136 0.508178 0.312658
2004.792 19.0334 18.2888 16.4453 16.1709 0.0308741 0.0490504 0.0487023 0.0558531 36.7375 34.1033 28.5321 27.6423 0.0847938 0.0423522 0.145352 0.0703286 318.735 318.966 318.048 317.692 0.154033 0.250129 0.207136 0.116547 5.661 5.596 5.411 5.361 0.0263 0.04453 0.01158 0.02539 254.164 253.95 252.001 251.669 0.081135 0.0813068 0.931677 0.294936 543.851 543.728 541.216 539.742 0.252231 0.530751 0.246195 0.520822 175.974 170.714 157.19 155.733 0.259938 0.426788 0.549671 0.181118
2004.875 18.9692 18.4002 16.409 16.0803 0.0338199 0.0424162 0.0654086 0.0389744 37.031 34.909 29.0044 28.1698 0.150228 0.111379 0.180237 0.0832149 319.066 319.116 318.201 317.83 0.152243 0.19526 0.258203 0.148363 5.694 5.636 5.432 5.372 0.02396 0.04261 0.01106 0.02496 254.076 253.928 251.851 251.473 0.102747 0.229615 1.16341 0.252087 544.245 544.003 541.453 539.655 0.293103 0.315397 0.19859 0.261326 176.645 172.289 157.188 156.388 0.294423 0.295615 0.344628 0.212702
2004.958 18.8492 18.1569 16.471 16.0011 0.0345498 0.0640155 0.0581409 0.0300514 36.5466 34.4315 29.5559 28.4574 0.0987922 0.20224 0.0726762 0.12733 319.284 319.289 318.304 318.018 0.14721 0.185996 0.239191 0.139496 5.717 5.634 5.465 5.394 0.02226 0.04251 0.009754 0.02491 254.081 253.794 251.926 251.285 0.0570203 0.140635 0.747894 0.222225 544.077 543.877 541.484 539.181 0.19533 0.199355 0.234843 0.267549 175.908 170.805 158.123 156.409 0.212746 0.484008 0.288123 0.185047
2005.042 18.8577 18.0563 16.5834 15.9238 0.0432604 0.0859918 0.118704 0.0356615 36.6179 34.2155 29.9311 28.521 0.0932828 0.35044 0.0678311 0.0891236 319.386 319.336 318.411 318.05 0.124807 0.206214 0.205838 0.125116 5.729 5.624 5.481 5.411 0.02358 0.0423 0.01881 0.025 254.022 253.754 252.033 251.001 0.050748 0.0952569 0.754166 0.136029 543.757 543.631 541.332 538.974 0.174789 0.210118 0.188661 0.252077 175.667 170.327 157.633 156.023 0.286655 0.878127 0.595257 0.191381
2005.125 18.9331 18.208 16.8842 16.0012 0.0435362 0.137868 0.0920565 0.0172603 37.1582 34.7984 30.716 28.6414 0.135313 0.356119 0.207369 0.1629 319.433 319.415 318.49 317.899 0.131723 0.209943 0.182744 0.120263 5.741 5.662 5.507 5.423 0.02442 0.04282 0.01493 0.02488 253.945 253.536 251.939 250.668 0.0682386 0.0592489 0.242325 0.141626 543.92 544.045 541.344 538.836 0.241128 0.192248 0.175243 0.294137 176.639 172.107 159.538 155.805 0.393128 1.00654 0.801244 0.478258
2005.208 18.908 18.4679 16.9489 16.1169 0.0479548 0.112433 0.0532959 0.0191231 37.4463 35.5663 31.3829 28.9996 0.0984963 0.260084 0.167963 0.14872 319.513 319.509 318.509 317.659 0.210887 0.199454 0.167471 0.19204 5.755 5.714 5.526 5.433 0.02456 0.04288 0.01022 0.02492 253.867 253.317 251.694 250.278 0.0945241 0.0891855 0.707269 0.14819 544.034 544.136 541.396 538.411 0.288561 0.25932 0.181612 0.335788 177.577 174.052 161.575 156.253 0.316861 0.983161 0.960233 0.1402
2005.292 18.9327 18.3493 16.7831 16.1362 0.0303689 0.117773 0.0532959 0.0368105 37.8278 35.3531 31.2658 29.5246 0.0968881 0.23417 0.176361 0.0897151 319.605 319.585 318.387 317.54 0.119842 0.217765 0.195291 0.154249 5.786 5.727 5.534 5.455 0.0251 0.0427 0.01039 0.02798 253.679 253.054 251.052 249.993 0.114714 0.117799 0.796785 0.0880855 543.853 543.753 540.634 538.506 0.309451 0.306329 0.186686 0.215947 178.223 173.14 161.562 156.777 0.255316 0.924649 0.32225 0.193098
2005.375 18.9382 18.2131 16.6551 16.2291 0.0320254 0.148434 0.0508733 0.040197 38.5835 35.5459 30.9556 30.1024 0.133558 0.383609 0.135662 0.0756279 319.541 319.517 318.254 317.676 0.172726 0.196584 0.260057 0.142181 5.82 5.742 5.53 5.481 0.02481 0.04441 0.009853 0.03556 253.393 252.784 250.671 249.804 0.0533725 0.0767246 0.323352 0.129142 543.277 543.314 540.133 538.698 0.134581 0.181088 0.793382 0.252526 179.414 172.656 159.591 157.822 0.256586 0.861125 0.146579 0.262869
2005.458 18.9019 18.115 16.6571 16.4371 0.0477288 0.106504 0.0368226 0.015599 39.083 36.2438 31.1343 30.5447 0.12464 0.214739 0.132432 0.0500944 319.468 319.459 318.225 317.808 0.141786 0.209578 0.219062 0.192743 5.842 5.752 5.538 5.505 0.0238 0.04378 0.009886 0.02498 253.092 252.482 250.515 249.914 0.0938494 0.195819 0.615072 0.126277 542.688 542.921 539.722 538.874 0.221303 0.215346 0.667305 0.179376 179.814 173.076 159.956 158.852 0.18073 0.336321 0.364582 0.293801
2005.542 18.8357 18.1326 16.7037 16.5006 0.036151 0.0458676 0.0419907 0.0155577 39.3203 36.7971 31.8437 30.8598 0.126622 0.184891 0.167155 0.0882501 319.519 319.454 318.313 317.851 0.213942 0.188575 0.197101 0.192166 5.847 5.766 5.549 5.514 0.02553 0.04445 0.008014 0.03301 252.667 252.179 250.501 250.008 0.0846838 0.0713739 0.279427 0.164272 542.667 542.538 539.951 538.803 0.150064 0.179885 0.523137 0.253444 179.661 173.846 161.139 159.446 0.152614 0.312387 0.265744 0.302874
2005.625 18.8966 18.0675 16.7355 16.5318 0.0509627 0.0911976 0.0799438 0.0122747 40.1182 37.2756 32.4779 31.2864 0.179161 0.204122 0.0931458 0.109676 319.543 319.45 318.507 318.158 0.200339 0.224557 0.126561 0.161488 5.855 5.768 5.571 5.538 0.02692 0.04356 0.006887 0.02575 252.261 252.006 250.301 249.932 0.113329 0.0667127 0.509758 0.119508 542.671 542.182 540.02 539.009 0.172234 0.250267 0.390515 0.131104 180.611 174.643 161.958 160.095 0.348694 0.289095 0.227141 0.288834
2005.708 18.8904 18.3123 16.7749 16.5485 0.0477741 0.0343502 0.0726762 0.0339774 40.7893 38.2159 32.9539 31.7185 0.27511 0.156711 0.0717072 0.101277 319.584 319.499 318.739 318.392 0.179763 0.201458 0.240076 0.216507 5.869 5.792 5.612 5.567 0.02302 0.04434 0.006751 0.03188 252.077 251.937 250.373 249.713 0.109312 0.169579 0.460637 0.0799809 542.706 542.291 540.699 539.108 0.211578 0.216861 0.197061 0.24973 181.342 176.77 162.601 160.801 0.475374 0.382252 0.25959 0.234979
2005.792 18.9425 18.5663 16.9454 16.7276 0.0576872 0.0714397 0.0654086 0.0334539 40.831 38.8223 33.3649 32.2302 0.200974 0.198074 0.232564 0.116362 319.729 319.672 318.955 318.526 0.149574 0.217726 0.272829 0.167764 5.886 5.813 5.643 5.588 0.02479 0.04069 0.006544 0.02511 252.052 252.054 250.361 249.681 0.0940248 0.0605511 0.460622 0.0998802 542.72 543.028 541.017 539.187 0.128687 0.22092 0.231038 0.273306 181.191 178.12 163.594 161.819 0.262234 0.354588 0.434142 0.209945
2005.875 19.1309 18.6696 17.0006 16.7733 0.0372564 0.0547022 0.12791 0.0459637 41.9974 39.1238 33.9672 32.5066 0.323204 0.169586 0.100778 0.0990353 319.884 319.858 319.071 318.758 0.121151 0.240508 0.204918 0.109577 5.919 5.844 5.663 5.597 0.02357 0.04067 0.006943 0.02516 252.157 252.139 250.433 249.604 0.0486628 0.0809646 0.236226 0.121514 542.943 543.596 541.348 539.322 0.166648 0.286727 0.632585 0.277505 183.332 178.321 164.296 162.002 0.474403 0.385554 0.183414 0.243096
2005.958 19.3166 18.5921 17.0627 16.6229 0.0447599 0.0852678 0.116282 0.0365795 42.8757 39.3369 34.6483 32.6911 0.529504 0.224674 0.284245 0.0776751 320.009 320.017 319.266 318.926 0.133888 0.223389 0.205558 0.134422 5.967 5.869 5.686 5.612 0.02219 0.04662 0.006398 0.02539 252.145 252.067 250.485 249.428 0.0690305 0.0731758 0.122492 0.105092 543.14 543.37 541.234 539.363 0.278339 0.343177 0.413547 0.267489 185.776 178.068 165.364 161.686 0.826417 0.457528 0.28719 0.243093
2006.042 19.2413 18.5175 17.2498 16.4557 0.0238248 0.0791993 0.0704939 0.0263849 42.4112 39.5757 35.4486 32.7742 0.331684 0.226102 0.106592 0.111702 320.151 320.158 319.536 318.842 0.116225 0.256339 0.163192 0.143688 5.997 5.887 5.732 5.615 0.02513 0.04265 0.008874 0.02778 252.082 251.646 250.362 249.092 0.147806 0.0615925 0.39473 0.0857542 543.08 543.116 541.08 539.123 0.460441 0.249042 0.240469 0.165138 184.948 178.318 167.582 161.244 0.690628 0.387278 0.476941 0.250296
2006.125 19.2271 18.3925 17.4786 16.4703 0.0420001 0.119286 0.0509644 0.0176931 41.7891 39.2246 35.9066 33.0884 0.11321 0.199207 0.22675 0.117003 320.284 320.248 319.85 318.824 0.127754 0.209684 0.206501 0.13862 6.002 5.889 5.761 5.627 0.0256 0.04405 0.01044 0.02563 251.788 251.201 250.312 248.781 0.0708287 0.0816276 0.688657 0.0874372 542.609 542.957 540.947 538.708 0.286458 0.32831 0.237003 0.211785 183.523 177.965 168.221 161.48 0.222599 0.579716 0.302109 0.234869
2006.208 19.2621 18.558 17.234 16.5302 0.0410975 0.0634701 0.174423 0.0378342 42.4993 39.5349 35.5491 33.3731 0.129962 0.233619 0.0702536 0.174171 320.321 320.315 319.747 318.784 0.152223 0.18487 0.283918 0.123936 6.004 5.923 5.753 5.645 0.02544 0.04275 0.009907 0.02639 251.453 250.944 249.947 248.479 0.154899 0.169726 0.211361 0.0707742 542.345 542.687 540.438 538.486 0.270498 0.300834 0.256873 0.160116 184.451 178.746 166.134 161.993 0.255925 0.54096 0.651773 0.285534
2006.292 19.2714 18.9072 17.1186 16.6017 0.0466656 0.0748238 0.104169 0.0414883 42.6621 40.4483 35.3758 33.7674 0.0993519 0.242467 0.261634 0.0995282 320.335 320.375 319.617 318.588 0.139639 0.19869 0.269136 0.156659 6.035 5.966 5.751 5.671 0.02575 0.04234 0.009823 0.02498 251.309 250.899 249.542 248.276 0.0553857 0.0699841 0.557043 0.0924197 542.282 542.254 540.164 538.258 0.156908 0.268896 0.698085 0.286144 185.469 181.062 165.303 162.787 0.248901 0.327583 0.38463 0.235582
2006.375 19.2363 18.9685 17.1241 16.705 0.0462499 0.104643 0.0493605 0.024352 42.6699 41.0597 35.5239 34.2708 0.0891428 0.192662 0.10665 0.0906098 320.409 320.37 319.655 318.582 0.195787 0.221533 0.344294 0.157886 6.074 5.999 5.772 5.686 0.0261 0.04291 0.01002 0.02505 251.212 250.749 249.281 248.024 0.0555204 0.159955 0.358543 0.0786617 542.032 541.937 539.904 537.871 0.136302 0.260076 0.250835 0.245885 185.691 182.604 166.343 163.841 0.26111 0.572527 0.398337 0.338962
2006.458 19.2878 18.646 17.1403 16.812 0.0387024 0.0841104 0.0581409 0.0525432 43.4928 40.6822 35.7761 34.8491 0.173471 0.286781 0.148582 0.170082 320.422 320.312 319.68 318.708 0.1316 0.228174 0.363778 0.138255 6.089 5.998 5.785 5.719 0.02575 0.04239 0.009458 0.03423 250.755 250.477 249.179 247.96 0.0639881 0.130146 0.134666 0.0594721 541.483 541.514 539.358 537.551 0.16674 0.254751 0.281592 0.219091 186.165 181.198 166.854 164.612 0.341551 0.684381 0.475542 0.250336
2006.542 19.4672 18.6301 17.2209 17.029 0.0556494 0.0991642 0.0323005 0.0392428 43.8394 40.6425 35.9706 35.2962 0.25621 0.268411 0.147775 0.0981662 320.289 320.271 319.6 318.911 0.157415 0.212916 0.474158 0.139895 6.09 5.996 5.795 5.746 0.02828 0.04247 0.00958 0.02683 250.26 250.009 248.693 247.978 0.128134 0.160765 0.336632 0.0682147 540.947 541.07 538.768 538.075 0.154399 0.189981 0.172922 0.171706 186.099 179.697 167.19 165.636 0.326784 0.629832 0.243366 0.28934
